date,countryname,bankname,price,mktcap
2016-12-06,mexico,banorte,53.63114547729492,148911128528.43915
2016-12-07,mexico,banorte,53.69687271118164,149093625405.69244
2016-12-08,mexico,banorte,54.20628356933594,150508045051.1671
2016-12-09,mexico,banorte,54.96219253540039,152606886241.29382
2016-12-13,mexico,banorte,56.85197067260742,157854005104.32477
2016-12-14,mexico,banorte,56.7424201965332,157549829519.82327
2016-12-15,mexico,banorte,55.6140251159668,154416751093.5156
2016-12-16,mexico,banorte,55.18678665161133,153230489615.94067
2016-12-19,mexico,banorte,54.9348030090332,152530837049.2637
2016-12-20,mexico,banorte,54.69379806518555,151861667710.25565
2016-12-21,mexico,banorte,54.430870056152344,151131627242.19504
2016-12-22,mexico,banorte,54.42538833618164,151116406811.97955
2016-12-23,mexico,banorte,54.72665786743164,151952905557.0728
2016-12-26,mexico,banorte,54.61711120605469,151648740564.3808
2016-12-27,mexico,banorte,54.4582633972168,151207687026.03464
2016-12-28,mexico,banorte,55.011505126953125,152743806562.37643
2016-12-29,mexico,banorte,56.101539611816406,155770373752.6041
2016-12-30,mexico,banorte,56.03580093383789,155587845099.92236
2017-01-02,mexico,banorte,56.03580093383789,155587845099.92236
2017-01-03,mexico,banorte,55.44422149658203,153945277878.35736
2017-01-04,mexico,banorte,54.748565673828125,152013734318.88742
2017-01-05,mexico,banorte,54.85264587402344,152302721248.6018
2017-01-06,mexico,banorte,53.34629440307617,148120216931.32605
2017-01-09,mexico,banorte,53.028602600097656,147238120446.44315
2017-01-10,mexico,banorte,52.3110466003418,145245769308.77756
2017-01-11,mexico,banorte,51.61539077758789,143314225749.30762
2017-01-12,mexico,banorte,52.431556701660156,145580375161.90054
2017-01-13,mexico,banorte,54.14604187011719,150340779195.93878
2017-01-16,mexico,banorte,53.17649841308594,147648764899.78674
2017-01-17,mexico,banorte,53.95979690551758,149823655281.94354
2017-01-18,mexico,banorte,54.06935501098633,150127852050.06396
2017-01-19,mexico,banorte,54.06935501098633,150127852050.06396
2017-01-20,mexico,banorte,53.9050178527832,149671556897.88333
2017-01-23,mexico,banorte,54.98957824707031,152682924841.51447
2017-01-24,mexico,banorte,56.21656036376953,156089737991.89264
2017-01-25,mexico,banorte,55.40040969848633,153823630946.5376
2017-01-26,mexico,banorte,54.67189407348633,151800849540.2505
2017-01-27,mexico,banorte,56.29872512817383,156317874976.17346
2017-01-30,mexico,banorte,55.37848663330078,153762759817.4851
2017-01-31,mexico,banorte,54.748565673828125,152013734318.88742
2017-02-01,mexico,banorte,54.020050048828125,149990952912.6003
2017-02-02,mexico,banorte,54.75952911376953,152044175179.31842
2017-02-03,mexico,banorte,56.01389694213867,155527026929.91724
2017-02-07,mexico,banorte,54.18984603881836,150462404944.1396
2017-02-08,mexico,banorte,54.53493881225586,151420582396.48102
2017-02-09,mexico,banorte,55.51543045043945,154142995185.82614
2017-02-10,mexico,banorte,55.876956939697266,155146802153.38565
2017-02-13,mexico,banorte,54.84170150756836,152272333347.2182
2017-02-14,mexico,banorte,53.976226806640625,149869274205.35214
2017-02-15,mexico,banorte,54.031005859375,150021372589.41235
2017-02-16,mexico,banorte,54.90742111206055,152454809040.85257
2017-02-17,mexico,banorte,54.710227966308594,151907286633.6642
2017-02-20,mexico,banorte,54.77595138549805,152089772919.10806
2017-02-21,mexico,banorte,55.26347351074219,153443416761.8155
2017-02-22,mexico,banorte,54.73213195800781,151968104803.66937
2017-02-23,mexico,banorte,55.23060989379883,153352168323.18884
2017-02-24,mexico,banorte,54.507564544677734,151344575571.6888
2017-02-27,mexico,banorte,54.343231201171875,150888291011.31766
2017-02-28,mexico,banorte,54.69379806518555,151861667710.25565
2017-03-01,mexico,banorte,54.61711120605469,151648740564.3808
2017-03-02,mexico,banorte,54.752193450927734,152023807129.6981
2017-03-03,mexico,banorte,55.36782455444336,153733155710.00262
2017-03-06,mexico,banorte,55.47318649291992,154025701487.70062
2017-03-07,mexico,banorte,55.8004264831543,154934309271.6993
2017-03-08,mexico,banorte,55.894710540771484,155196096434.68204
2017-03-09,mexico,banorte,55.489837646484375,154071934736.05875
2017-03-10,mexico,banorte,56.02781295776367,155565665850.88184
2017-03-13,mexico,banorte,56.09437561035156,155750482334.41016
2017-03-14,mexico,banorte,55.85588836669922,155088303589.65552
2017-03-15,mexico,banorte,55.8004264831543,154934309271.6993
2017-03-16,mexico,banorte,56.67672348022461,157367417377.04578
2017-03-17,mexico,banorte,58.04664611816406,161171116220.25964
2017-03-21,mexico,banorte,58.47369384765625,162356848107.36078
2017-03-22,mexico,banorte,58.712188720703125,163019048035.73434
2017-03-23,mexico,banorte,59.59958267211914,165482967714.84344
2017-03-24,mexico,banorte,61.4020881652832,170487767160.70657
2017-03-27,mexico,banorte,62.611167907714844,173844872949.21884
2017-03-28,mexico,banorte,61.28561782836914,170164378033.81757
2017-03-29,mexico,banorte,60.39823532104492,167700490130.1369
