countryname,bankname,date,lt_borrow,st_borrow,tot_asset,cash_and_st_investments,net_income,net_rev,prof_margin,equity_book,bonds,total_liab
peru,bcp,2012-11-27,15798.597,62147.62899999999,84962.544,16822.471,389.98,2068.386,0.18854314426804283,7016.318,15798.597,77946.226
peru,bcp,2013-02-27,12955.079,70176.067,90397.199,19825.667,361.547,2048.602,0.1764847442304557,7266.053,12955.079,83131.146
peru,bcp,2013-05-27,9083.458,78927.439,95086.413,22204.102,423.874,2131.684,0.1988446692849409,7075.516,9083.458,88010.897
peru,bcp,2013-08-27,17945.145,69342.92599999999,94614.741,20102.951,375.995,2220.062,0.16936238717657437,7326.67,17945.145,87288.071
peru,bcp,2013-11-27,18117.014,69218.116,95140.563,20747.768,417.972,2311.147,0.18085046083178613,7805.433,18117.014,87335.12999999999
peru,bcp,2014-02-27,18419.984,71310.736,97943.214,21309.023,429.579,2381.795,0.18035935082574275,8212.494,18419.984,89730.72
peru,bcp,2014-05-27,19090.799,79030.274,106824.401,22324.778,465.136,2356.872,0.1973531019079526,8703.328,19090.799,98121.073
peru,bcp,2014-08-27,20468.881,79508.163,109108.792,22364.201,414.213,2684.922,0.1542737554387055,9131.748,20468.881,99977.044
peru,bcp,2014-11-27,20941.893,82906.757,113387.53,23087.565,583.915,2806.462,0.20806089660219876,9538.88,20941.893,103848.65
peru,bcp,2015-02-27,12912.762,92795.52100000001,115650.505,24788.76,451.254,2181.063,0.2068963620032984,9942.222,12912.762,105708.28300000001
peru,bcp,2015-05-27,18795.991,92875.532,121783.164,26054.818,835.301,3226.849,0.2588596491499912,10111.641,18795.991,111671.523
peru,bcp,2015-08-27,17820.698,95465.621,124018.447,27971.69,611.287,2851.879,0.2143453491540139,10732.128,17820.698,113286.319
peru,bcp,2015-11-27,17477.91,105038.72700000001,133866.787,30727.484,680.261,3072.144,0.221428748131598,11350.15,17477.91,122516.63700000002
peru,bcp,2016-02-27,14445.273,108973.463,135504.288,31435.57,670.513,3272.895,0.2048684727129957,12085.552,14445.273,123418.736
peru,bcp,2016-05-27,16821.897,110336.30900000001,138767.597,29073.984,707.656,3035.266,0.23314464037089333,11609.391,16821.897,127158.206
peru,bcp,2016-08-27,16902.457,99254.152,128378.803,29667.576,724.049,3049.666,0.23741911409314986,12222.194,16902.457,116156.609
peru,bcp,2016-11-27,18661.144,97217.57999999999,128912.415,25364.345,752.91,3163.785,0.2379776122587344,13033.691,18661.144,115878.72399999999
peru,bcp,2017-02-27,14551.57,98730.15299999999,127052.419,25262.988,761.047,3234.645,0.23527991479745072,13770.696,14551.57,113281.723
peru,bcp,2017-05-27,18351.23,99337.42,130742.527,27269.778,715.947,3203.396,0.22349625210245624,13053.877,18351.23,117688.65
peru,bcp,2017-08-27,17651.612,100064.185,131515.44,27467.04,746.544,3184.964,0.23439636994327095,13799.643,17651.612,117715.797
peru,bcp,2017-11-27,18158.831,101025.076,133807.315,25377.712,820.184,3220.02,0.25471394587611257,14623.408,18158.831,119183.907
peru,bcp,2018-02-27,18525.617,104953.16399999999,138870.02,28712.218,743.281,3949.716,0.1881859353938359,15391.239,18525.617,123478.78099999999
peru,bcp,2018-05-27,18567.195,105121.00699999998,138434.484,25002.871,866.135,3265.418,0.2652447558015543,14746.282,18567.195,123688.20199999999
peru,bcp,2018-08-27,18478.94,100634.67499999999,134593.555,22548.373,810.774,3252.762,0.2492570928952072,15479.94,18478.94,119113.61499999999
peru,bcp,2018-11-27,17973.869,100010.856,134332.405,21376.422,842.521,3344.107,0.25194199826739994,16347.68,17973.869,117984.725
peru,bcp,2019-02-27,16645.951,109899.60500000001,143681.366,23404.671,830.721,3554.653,0.23369960443396304,17135.81,16645.951,126545.55600000001
peru,bcp,2019-05-27,16384.892,109947.302,143000.797,22928.279,922.884,3474.357,0.26562728009815917,16668.603,16384.892,126332.19399999999
peru,bcp,2019-08-27,16315.1,111334.51800000001,145372.904,24768.21,939.5,3589.573,0.26173029494037314,17723.286,16315.1,127649.61800000002
peru,bcp,2019-11-27,17386.138,113572.103,149176.195,26964.233,955.479,3695.266,0.25856839534691145,18217.954,17386.138,130958.24100000001
peru,bcp,2020-02-27,22973.224,108661.32100000001,150659.945,26709.946,809.712,3967.969,0.20406207810595295,19025.4,22973.224,131634.545
peru,bcp,2020-05-27,16440.972,124145.42199999999,159943.079,26402.664,646.862,3485.023,0.18561197444034083,19356.685,16440.972,140586.394
peru,bcp,2020-08-27,17146.664,146172.81100000002,181812.162,34176.569,88.759,3265.425,0.027181454175183934,18492.687,17146.664,163319.475
peru,bcp,2020-11-27,17369.879,155593.20500000002,191481.008,33550.62,40.226,3283.587,0.012250627134289422,18517.924,17369.879,172963.084
peru,bcp,2021-02-27,19655.349,156593.92,195192.638,34365.007,44.08,3479.506,0.012668465006239391,18943.369,19655.349,176249.269
peru,bcp,2021-05-27,18709.396,163452.85599999997,200472.971,36437.308,457.019,3181.224,0.14366137059194825,18310.719,18709.396,182162.25199999998
peru,bcp,2021-08-27,17778.606,162142.186,198877.495,34306.87,696.74,3178.196,0.21922499430494533,18956.703,17778.606,179920.792
peru,bcp,2021-11-27,18316.61,163462.642,201122.365,41103.603,845.862,3369.263,0.25105252988561594,19343.113,18316.61,181779.25199999998
peru,bcp,2022-02-27,21167.175,156193.94400000002,197832.64,36122.514,1036.492,3753.63,0.27613057227270665,20471.521,21167.175,177361.119
peru,bcp,2022-05-27,17320.83,156153.33899999998,193422.904,33612.001,1119.085,3669.767,0.3049471533206332,19948.735,17320.83,173474.169
peru,bcp,2022-08-27,15152.061,155630.84900000002,191391.16,27865.096,1015.113,3961.291,0.25625812392979963,20608.25,15152.061,170782.91
peru,bcp,2022-11-27,15941.342,160370.262,198027.782,33986.936,1288.231,4507.94,0.2857693314462926,21716.178,15941.342,176311.604
peru,bcp,2023-02-27,22379.309,146274.568,190855.279,31441.299,1058.009,5094.579,0.2076734898016107,22201.402,22379.309,168653.877
peru,bcp,2023-05-27,16652.147,154073.767,191667.346,32455.274,1328.187,5016.719,0.2647521218549414,20941.432,16652.147,170725.914
peru,bcp,2023-08-27,16434.682,149439.255,188305.644,29790.165,1296.026,5227.522,0.24792358597438713,22431.707,16434.682,165873.937
peru,bcp,2023-11-27,14463.665,154677.361,192597.465,30146.754,1122.765,5431.036,0.20673127557983415,23456.439,14463.665,169141.026
peru,bcp,2024-02-27,22506.966,145175.31699999998,191858.318,30853.387,906.061,5323.346,0.17020516795263732,24176.035,22506.966,167682.283
peru,bcp,2024-05-27,13696.337,159415.668,194478.785,35904.14,1271.725,5514.58,0.23061139742283182,21366.78,13696.337,173112.005
peru,bcp,2024-08-27,14204.762,163788.932,200706.576,31944.511,1273.498,5670.616,0.22457842322597757,22712.882,14204.762,177993.694
peru,bcp,2024-11-27,15982.655,162415.649,202965.187,41344.619,1503.713,5762.503,0.2609478901789726,24566.883,15982.655,178398.304
peru,bcp,2025-02-27,23442.379,160355.06699999998,208943.346,45628.611,1162.01,5411.962,0.21471141149919382,25145.9,23442.379,183797.446
