countryname,bankname,date,lt_borrow,st_borrow,tot_asset,cash_and_st_investments,net_income,net_rev,prof_margin,equity_book,bonds,total_liab
argentina,galicia,2025-05-27,1332876.338,26785967.066,34876667.723,5835260.92,193575.565,3477702.111,0.05566191663964516,6757824.319,1332876.338,28118843.404
argentina,galicia,2025-08-27,1688019.312,29080554.131000005,37696051.229,6074499.666,172637.912,2909942.601,0.05932691316339817,6927477.786,1688019.312,30768573.443000004
argentina,galicia,2025-11-27,1990454.965,32912934.394000005,41995958.49,8694158.508,-87708.451,3061026.052,-0.028653284718924043,7092569.131,1990454.965,34903389.359000005
argentina,galicia,2026-02-27,2187238.224,39414307.536,50101743.787,10251703.108,-63176.99,4366263.185,-0.014469349950557321,8500198.027,2187238.224,41601545.76
argentina,galicia,2026-05-27,1845151.571,34720965.091,45155161.895,6648381.584,66488.44,3523864.989,0.01886804409577225,8589045.233,1845151.571,36566116.662
argentina,galicia,2026-08-27,1845151.571,34720965.091,45155161.895,6648381.584,66488.44,3523864.989,0.01886804409577225,8589045.233,1845151.571,36566116.662
argentina,macro,2004-02-27,24.2,3768.2741,5008.87,179.695,161.581,247.608,0.6525677684081289,1216.3959,24.2,3792.4741
argentina,macro,2004-05-27,23.131,4299.2258,5563.9268,164.627,38.945,139.931,0.2783157413296553,1241.57,23.131,4322.3568000000005
argentina,macro,2004-08-27,24.043,4286.6901,5557.8721,200.64,70.095,96.709,0.7248032758068018,1247.139,24.043,4310.7330999999995
argentina,macro,2004-11-27,22.653,4359.6918,5610.0908,172.512,39.068,123.794,0.31558880074963247,1227.746,22.653,4382.3448
