country,time,quarter,EMBI,JLoss,D,HHI,HHI_anual,debt,growth_q,gfac,JLoss_bbg,n_banks,JLoss_bbg_dbm
colombia,9,2010Q1,210.1967213114754,2.1995507199109885,-0.020196419847283,0.6844536999999999,1.0,,,0.1498838706288212,2.1605925323146318,1,
colombia,10,2010Q2,208.66666666666663,2.1651721652063607,-0.0089019725182921,0.6844536999999999,1.0,,,0.2191369421364122,2.1614630560037016,1,
colombia,11,2010Q3,179.578125,2.2921548718431177,-0.0210929536601264,0.6844536999999999,1.0,,,0.0070389915303639,2.168139968645677,2,
colombia,12,2010Q4,156.8032786885246,2.926477970410778,-0.03320764377961,0.6844536999999999,1.0,,,0.088715073627108,7.186136436432117,3,7.186136436432117
colombia,13,2011Q1,150.90322580645162,2.1719191665645594,-0.0367374900668366,0.6844536999999999,0.986925,,,0.3564989263736373,2.16537938400647,3,2.16537938400647
colombia,14,2011Q2,147.7301587301587,2.1616654622887586,-0.0445943025069069,0.6844536999999999,0.986925,,,0.2542859598151738,2.36134209613934,3,2.36134209613934
colombia,15,2011Q3,176.65625,2.716344960375864,-0.0349611749964838,0.6844536999999999,0.986925,,,-0.0358395208496375,2.2291163432812344,3,2.2291163432812344
colombia,16,2011Q4,196.21666666666667,3.271024458463813,-0.0430485782191148,0.6844536999999999,0.986925,,,-0.1080768006624656,2.244552313681651,3,2.244552313681651
colombia,17,2012Q1,173.09677419354838,6.438902672820055,-0.0521777283205707,0.6844536999999999,0.984413,,,-0.0425850404141188,2.174769073575244,3,2.174769073575244
colombia,18,2012Q2,164.93650793650792,2.707303154259042,-0.0287562407837986,0.6844536999999999,0.984413,,,-0.0916325216852709,2.1624128267843914,3,2.1624128267843914
colombia,19,2012Q3,135.20634920634922,2.261976866643765,-0.0202617741872113,0.6844536999999999,0.984413,,,-0.2040866206567154,2.166215659106214,3,2.166215659106214
colombia,20,2012Q4,116.3,2.178254710630194,-0.023459497968114,0.6844536999999999,0.984413,,,-0.1166924995304412,2.160034703549241,3,2.160034703549241
colombia,21,2013Q1,128.26666666666668,2.180733520300353,-0.0220733666128345,0.6844536999999999,,,,-0.0104063238731664,2.1600017061016445,3,2.1600017061016445
colombia,22,2013Q2,147.953125,2.698719509363757,-0.02826715522249,0.6844536999999999,,,,0.0017093918823749,2.1698326910425814,3,2.1698326910425814
colombia,23,2013Q3,177.375,2.320826515041765,-0.0489415831341386,0.6844536999999999,,,,0.2252379480711123,2.1619489315806413,3,2.1619489315806413
colombia,24,2013Q4,176.8360655737705,2.3711704730639016,-0.0491876612449044,0.6844536999999999,,,,0.2165922778964533,2.212690376873204,3,2.212690376873204
